10000;366085.509;226.460
10000;366006.273;226.037
10000;365775.988;227.929
10000;365965.489;225.619
10000;365934.689;227.626
10000;365867.864;225.343
10000;365963.881;229.815
10000;365806.954;227.463
10000;366070.665;228.277
10000;366040.454;226.226
10000;365835.057;227.769
10000;365667.984;224.457
10000;365820.541;224.539
10000;365857.949;224.958
10000;365860.732;228.203
10000;365772.335;225.488
10000;365934.178;226.194
10000;365934.365;227.493
10000;365991.887;226.847
10000;366033.942;225.635
10000;365882.398;226.519
10000;365759.244;227.390
10000;365937.693;229.897
10000;365978.718;225.770
10000;365797.151;225.576
10000;365933.073;226.254
10000;365929.617;227.336
10000;365845.540;223.852
10000;365771.284;229.281
10000;365969.331;225.447
10000;365895.300;227.450
10000;365725.214;228.541
10000;365934.732;224.627
10000;365866.616;228.617
10000;365967.461;226.399
10000;365819.290;222.464
10000;365938.274;225.576
10000;365858.443;226.030
10000;365885.427;225.461
10000;365738.333;225.768
10000;365695.691;226.270
10000;365795.252;227.648
10000;365969.586;227.868
10000;365704.684;225.156
10000;365787.205;224.045
10000;365676.680;226.353
10000;365924.633;225.859
10000;365900.590;227.168
10000;366074.314;228.845
10000;365858.228;226.844
10000;365922.610;224.801
10000;365998.670;228.315
10000;365771.223;230.706
10000;366022.168;225.682
10000;366041.734;222.379
10000;365863.867;229.320
10000;366094.675;226.393
10000;365897.188;226.383
10000;365884.854;227.811
10000;365857.811;225.094
10000;365872.781;226.258
10000;366003.192;224.095
10000;365787.877;227.716
10000;365812.177;223.538
10000;365764.432;225.093
10000;365820.334;228.252
10000;365947.113;225.159
10000;365798.592;226.644
10000;365815.375;222.511
10000;365924.473;225.038
10000;365768.075;225.161
10000;366052.571;229
10000;365891.675;226.525
10000;365716.162;227.768
10000;366006.498;228.129
10000;365974.549;225.379
10000;365967.649;226.466
10000;365723.887;226.915
10000;365786.791;225.737
10000;365772.815;225.684
10000;366000.137;227.599
10000;365718.650;225.756
10000;365783.773;226.618
10000;365818.007;228.082
10000;365898.135;224.114
10000;365979.934;226.556
10000;365713.049;226.446
10000;365725.276;225.554
10000;365875.738;227.450
10000;365677.533;227.506
10000;365884.592;227.290
10000;366054.958;227.797
10000;365708.571;225.253
10000;365861.346;226.219
10000;365823.591;223.093
10000;365724.158;224.275
10000;365865.976;227.456
10000;365850.676;227.749
10000;365953.307;227.866
10000;366011.018;229.677
20000;365922.131;159.734
20000;365870.800;160.778
20000;365948.028;160.038
20000;365953.371;160.890
20000;365863.041;159.877
20000;365988.584;161.814
20000;365999.288;159.391
20000;365946.836;160.233
20000;365887.972;160.026
20000;365822.438;159.493
20000;365871.193;161.807
20000;365778.767;159.251
20000;365936.310;161.329
20000;365841.179;162.083
20000;365820.249;160.331
20000;366060.299;161.413
20000;365696.696;161.340
20000;365941.182;160.504
20000;365929.245;159.531
20000;365968.040;160.736
20000;366092.130;160.358
20000;366046.047;160.216
20000;365861.660;160.388
20000;365865.962;158.953
20000;365800.656;160.268
20000;365862.617;160.765
20000;365912.407;160.291
20000;365802.807;160.328
20000;365968.791;160.726
20000;365928.580;161.431
20000;365963.528;160.690
20000;365875.219;160.172
20000;365896.923;159.105
20000;365911.736;160.691
20000;365939.113;161.099
20000;365796.231;161.158
20000;365917.937;159.157
20000;365967.003;162.099
20000;366009.384;160.700
20000;365794.686;157.976
20000;365816.739;159.964
20000;365947.155;161.495
20000;365889.753;161.271
20000;365803.756;160.939
20000;365913.620;160.244
20000;365964.278;161.268
20000;365977.281;160.770
20000;365874.541;160.623
20000;365881.040;161.922
20000;365838.007;159.546
20000;365858.056;159.018
20000;365833.472;159.532
20000;365954.313;161.689
20000;365782.051;161.839
20000;365789.774;159.756
20000;365890.310;160.344
20000;365807.982;159.128
20000;365909.852;158.644
20000;365831.400;159.207
20000;365751.680;159.897
20000;365875.483;160.411
20000;365974.707;159.899
20000;365914.909;159.816
20000;365839.567;159.848
20000;365845.766;160.914
20000;365850.374;160.227
20000;365846.658;160.065
20000;365912.498;160.435
20000;365926.964;160.611
20000;365965.281;159.572
20000;365906.414;159.378
20000;365842.398;160.311
20000;365844.640;160.247
20000;365835.932;158.753
20000;365813.554;160.709
20000;365872.147;159.591
20000;365872.200;159.189
20000;365884.323;160.673
20000;365903.875;159.914
20000;365881.239;160.344
20000;365864.315;159.914
20000;365852.395;160.844
20000;365844.984;159.979
20000;365883.407;160.369
20000;365991.377;160.279
20000;365882.270;159.829
20000;365866.925;160.318
20000;365865.219;158.924
20000;365854.480;159.709
20000;365886.346;158.485
20000;365878.776;161.371
20000;365883.306;161.193
20000;366001.831;161.568
20000;365973.153;161.211
20000;365808.154;160.146
20000;365778.168;158.262
20000;365895.809;160.908
20000;365978.145;160.760
20000;365787.602;158.951
20000;365876.518;159.810
50000;365928.275;101.973
50000;365886.289;101.205
50000;365848.291;101.573
50000;365861.406;101.644
50000;365918.681;101.185
50000;365796.224;100.793
50000;365915.989;100.778
50000;365911.328;101.370
50000;365874.976;101.427
50000;365860.286;101.481
50000;365800.292;101.500
50000;365843.455;101.195
50000;365794.145;101.102
50000;365834.149;101.161
50000;365851.700;101.546
50000;365897.181;101.124
50000;365921.363;101.066
50000;365844.121;101.434
50000;365866.649;101.577
50000;365845.319;101.463
50000;365826.615;101.624
50000;365873.724;101.744
50000;365843.865;101.313
50000;365973.416;101.583
50000;365874.630;101.225
50000;365770.136;100.849
50000;365859.205;101.824
50000;365812.740;101.296
50000;365885.864;101.171
50000;365952.637;101.090
50000;365898.762;101.658
50000;365872.745;100.902
50000;365902.099;101.290
50000;365830.149;101.367
50000;365812.681;100.668
50000;365859.489;100.874
50000;365788.324;100.953
50000;365870.752;101.111
50000;365882.054;101.169
50000;365890.796;101.794
50000;365899.156;101.675
50000;365917.785;101.121
50000;365868.487;101.084
50000;365921.194;101.383
50000;365846.776;101.683
50000;365877.284;101.744
50000;365935.673;101.406
50000;365911.413;101.160
50000;365865.909;101.426
50000;365886.511;101.303
50000;365948.274;100.998
50000;365941.700;101.427
50000;365871.004;101.474
50000;365830.394;100.645
50000;365895.249;101.281
50000;365799.283;101.111
50000;365898.391;101.293
50000;365933.882;101.695
50000;365892.228;100.961
50000;365855.412;101.421
50000;365863.932;100.504
50000;365798.002;101.162
50000;365872.932;101.368
50000;365914.865;101.310
50000;365827.081;101.442
50000;365875.070;101.219
50000;365895.071;101.354
50000;365848.751;102.202
50000;365852.470;101.434
50000;365801.868;101.384
50000;365834.544;101.700
50000;365879.202;101.845
50000;365857.208;101.567
50000;365797.481;101.804
50000;365941.289;101.592
50000;365863.119;100.977
50000;365906.812;101.020
50000;365841.601;101.013
50000;365903.013;101.710
50000;365858.705;100.804
50000;365918.087;101.905
50000;365899.194;101.183
50000;365867.380;101.640
50000;365871.307;101.639
50000;365864.997;101.188
50000;365952.911;101.945
50000;365862.261;101.847
50000;365962.305;101.631
50000;365864.248;100.562
50000;365866.369;101.341
50000;365825.914;101.201
50000;365906.796;102.096
50000;365997.125;101.661
50000;365869.150;101.217
50000;365998.357;101.414
