10000;365725.356;224.794
10000;365865.076;224.536
10000;366121.533;227.294
10000;366072.261;228.519
10000;365910.741;227.163
10000;365654.086;226.604
10000;365800.384;225.303
10000;365945.884;227.699
10000;365899.029;226.724
10000;365836.619;223.926
10000;366042.107;225.360
10000;366062.202;231.546
10000;366002.114;224.432
10000;365853.708;228.373
10000;365936.903;225.427
10000;365960.431;226.447
10000;365975.290;223.324
10000;366034.496;225.262
10000;365949.642;224.805
10000;365961.645;227.385
10000;365876.328;225.114
10000;365828.404;226.658
10000;366114.482;225.142
10000;365965.518;226.721
10000;366000.268;227.623
10000;365850.463;226.434
10000;365994.760;228.435
10000;365965.751;226.447
10000;365901.447;226.557
10000;365992.450;226.843
10000;366060.940;225.818
10000;366078.791;225.673
10000;365915.964;229.604
10000;366008.676;228.277
10000;366099.759;223.487
10000;366085.418;225.122
10000;366101.608;226.080
10000;365943.687;231.754
10000;365804.952;227.557
10000;366152.906;236.057
10000;366016.119;230.031
10000;365830.865;229.421
10000;365951.438;223.700
10000;365782.226;225.374
10000;366128.754;223.564
10000;365905.219;225.877
10000;365861.758;224.472
10000;365873.941;228.030
10000;365947.714;226.065
10000;365951.388;227.632
10000;365968.342;230.090
10000;365841.679;231.434
10000;365726.909;224.313
10000;365819.329;225.759
10000;365982.504;227.129
10000;365727.150;224.732
10000;365797.504;224.811
10000;366021.382;228.556
10000;366017.392;226.180
10000;365969.777;230.173
10000;365904.918;225.468
10000;365764.882;227.424
10000;365853.035;227.641
10000;365827.997;229.217
10000;365993.875;224.827
10000;365918.204;231.007
10000;366018.294;228.254
10000;365854.998;227.386
10000;365822.289;224.687
10000;365767.833;227.004
10000;365794.800;225.436
10000;365854.921;224.773
10000;365873.591;222.150
10000;365966.139;225.501
10000;365895.984;225.021
10000;366009.796;225.880
10000;366008.255;225.205
10000;365951.763;229.697
10000;365938.565;225.244
10000;365808.392;230.538
10000;365879.392;225.205
10000;365919.562;228.290
10000;365860.681;225.915
10000;365796.803;226.418
10000;365900.811;226.780
10000;365848.838;226.590
10000;365948.055;225.661
10000;366018.005;230.556
10000;366010.220;226.154
10000;366101.776;226.277
10000;365924.470;228.162
10000;365871.070;229.652
10000;365854.167;226.194
10000;365851.477;224.397
10000;365829.261;224.132
10000;366034.319;225.894
10000;366171.954;229.204
10000;366078.151;226.189
10000;365919.587;227.201
10000;365975.200;226.350
20000;366025.699;159.441
20000;365937.763;159.109
20000;365923.488;157.313
20000;365952.077;165.886
20000;365938.336;160.167
20000;366005.370;160.812
20000;365966.514;164.983
20000;366028.262;160.984
20000;365891.788;160.747
20000;365816.066;159.290
20000;365915.286;164.375
20000;365925.856;160.169
20000;365884.481;160.566
20000;365908.106;159.388
20000;365975.119;159.020
20000;365982.844;164.414
20000;365965.176;159.572
20000;365752.684;159.789
20000;366025.161;160.788
20000;365846.106;159.909
20000;365809.625;159.506
20000;365950.309;159.696
20000;365936.121;161.085
20000;365957.627;159.923
20000;365954.174;160.073
20000;365910.791;159.971
20000;366030.708;159.888
20000;365787.496;159.328
20000;366038.713;159.620
20000;365884.918;158.950
20000;365829.929;158.226
