Index,Pr,Action,StepsDuration,HP,Nothing,SotR,WoG,EF,SS,FoL,HotR,CooldownIndicator,CS,J,HoW,AS,Cons,HW,AW,HPr,LH,ES,HA,GCD,GCD Stacks,SS,SS Stacks,EF,EF Stacks,AW,AW Stacks,SotRSB,SotRSB Stacks,UptimeTrackedUnforkedBuffs,UptimeTrackedUnforkedBuffs Stacks,UptimeTrackedBuffs,UptimeTrackedBuffs Stacks,SH,SH Stacks,BoG,BoG Stacks,DP,DP Stacks,HA,HA Stacks,GoWoG,GoWoG Stacks,TransitionPr0,TransitionNextState0,TransitionPr1,TransitionNextState1,TransitionPr2,TransitionNextState2
0,0,CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2,0.19,3,0.05,1
1,1.50685691365227E-11,AS>J,6,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,5,0.05,4
2,1.73734854698467E-09,AS>J,6,1,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,6,0.05,5
3,1.37905937921445E-10,AS(GC)>J,6,1,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0.95,7,0.05,6
4,1.58206489917369E-11,CS,3,0,0,0,0,0,0,0,3,0,3,12,0,27,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,9,0.19,10,0.05,8
5,1.87949310022415E-09,CS,3,1,0,0,0,0,0,0,3,0,3,12,0,27,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,11,0.19,12,0.05,9
6,9.60005962530666E-08,CS,3,2,0,0,0,0,0,0,3,0,3,12,0,27,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,13,0.19,14,0.05,11
7,1.25402815106167E-06,SotR,0,3,0,0,0,0,0,0,3,0,3,12,0,27,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,15,0.05,15
8,7.91032449336292E-13,CS,9,0,0,0,0,0,0,0,9,0,9,9,0,24,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,17,0.19,3,0.05,16
9,1.05998348214987E-10,CS,9,1,0,0,0,0,0,0,9,0,9,9,0,24,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,18,0.19,19,0.05,17
10,7.58742506814947E-12,AS(GC)>CS,9,1,0,0,0,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0.76,21,0.19,22,0.05,20
